year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,12,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",84.00,8.00,1.04,0.74,5.19,0.00,1.03,2.00,0.00,175.00,31.00,12.00,107.00,0.00,25.00
2024,12,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",84.00,20.00,5.95,0.55,4.72,0.00,8.78,5.00,0.00,1412.00,520.00,75.00,152.00,0.00,665.00
2024,12,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",56.00,11.00,2.97,0.64,2.95,0.00,4.44,1.00,0.00,768.00,113.00,89.00,180.00,0.00,386.00
2024,12,MQ,Envoy Air,AVL,"Asheville, NC: Asheville Regional",88.00,11.00,3.05,1.11,1.61,0.00,5.23,1.00,0.00,881.00,80.00,143.00,78.00,0.00,580.00
2024,12,MQ,Envoy Air,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",57.00,12.00,0.27,0.06,7.67,0.00,4.00,0.00,0.00,571.00,31.00,9.00,276.00,0.00,255.00
2024,12,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",33.00,4.00,1.00,0.91,0.72,0.00,1.37,0.00,0.00,282.00,55.00,93.00,32.00,0.00,102.00
2024,12,MQ,Envoy Air,BFL,"Bakersfield, CA: Meadows Field",64.00,8.00,2.27,0.00,1.93,0.00,3.80,0.00,1.00,401.00,79.00,0.00,55.00,0.00,267.00
2024,12,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",187.00,39.00,10.20,0.55,9.95,0.00,18.30,0.00,0.00,2029.00,447.00,81.00,436.00,0.00,1065.00
2024,12,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",90.00,18.00,2.13,2.08,7.05,0.00,6.74,0.00,0.00,1190.00,106.00,223.00,170.00,0.00,691.00
2024,12,MQ,Envoy Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",61.00,10.00,1.72,1.36,2.29,0.00,4.64,1.00,0.00,576.00,59.00,90.00,44.00,0.00,383.00
2024,12,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",61.00,6.00,1.00,0.79,0.07,0.00,4.14,0.00,0.00,393.00,15.00,57.00,4.00,0.00,317.00
2024,12,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",172.00,27.00,8.18,2.34,4.87,0.00,11.61,1.00,0.00,1045.00,243.00,92.00,146.00,0.00,564.00
2024,12,MQ,Envoy Air,BOI,"Boise, ID: Boise Air Terminal",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,12,MQ,Envoy Air,BOS,"Boston, MA: Logan International",151.00,38.00,11.08,0.45,11.84,0.00,14.63,3.00,1.00,2064.00,398.00,38.00,713.00,0.00,915.00
2024,12,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",49.00,2.00,1.99,0.00,0.01,0.00,0.00,1.00,1.00,127.00,126.00,0.00,1.00,0.00,0.00
2024,12,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",130.00,24.00,6.04,4.60,4.57,0.00,8.79,3.00,1.00,1727.00,493.00,496.00,206.00,0.00,532.00
2024,12,MQ,Envoy Air,BTV,"Burlington, VT: Burlington International",4.00,1.00,0.93,0.00,0.07,0.00,0.00,0.00,0.00,74.00,69.00,0.00,5.00,0.00,0.00
2024,12,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",59.00,16.00,2.40,2.10,3.77,0.00,7.72,0.00,0.00,1038.00,136.00,119.00,197.00,0.00,586.00
2024,12,MQ,Envoy Air,BUR,"Burbank, CA: Bob Hope",11.00,4.00,2.50,0.00,0.50,0.00,1.00,0.00,0.00,103.00,71.00,0.00,10.00,0.00,22.00
2024,12,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",59.00,10.00,2.59,0.21,1.84,0.00,5.36,0.00,0.00,671.00,133.00,45.00,85.00,0.00,408.00
2024,12,MQ,Envoy Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",11.00,3.00,2.00,0.19,0.81,0.00,0.00,0.00,0.00,119.00,45.00,14.00,60.00,0.00,0.00
2024,12,MQ,Envoy Air,CAE,"Columbia, SC: Columbia Metropolitan",28.00,3.00,2.00,0.16,0.00,0.00,0.84,0.00,0.00,220.00,40.00,29.00,0.00,0.00,151.00
2024,12,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",61.00,7.00,2.00,0.38,1.18,0.00,3.44,1.00,0.00,708.00,45.00,70.00,74.00,0.00,519.00
2024,12,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",76.00,11.00,2.39,0.47,2.88,0.00,5.26,1.00,0.00,822.00,150.00,54.00,113.00,0.00,505.00
2024,12,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",89.00,16.00,2.90,1.80,3.32,0.00,7.97,4.00,2.00,2099.00,152.00,854.00,174.00,0.00,919.00
2024,12,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",39.00,5.00,2.17,0.00,2.08,0.00,0.75,0.00,0.00,136.00,68.00,0.00,50.00,0.00,18.00
2024,12,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",12.00,4.00,0.13,0.46,0.03,0.00,3.38,1.00,0.00,224.00,6.00,32.00,1.00,0.00,185.00
2024,12,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",498.00,106.00,29.16,7.94,26.41,1.42,41.07,10.00,0.00,6484.00,1967.00,1307.00,806.00,34.00,2370.00
2024,12,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",319.00,75.00,17.50,3.56,20.11,0.00,33.83,2.00,0.00,3413.00,654.00,247.00,687.00,0.00,1825.00
2024,12,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",89.00,19.00,4.51,1.58,3.33,0.00,9.59,0.00,0.00,1180.00,166.00,170.00,147.00,0.00,697.00
2024,12,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",112.00,30.00,6.25,5.66,4.37,0.00,13.72,0.00,0.00,2574.00,447.00,932.00,216.00,0.00,979.00
2024,12,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",188.00,36.00,9.23,6.80,7.36,0.00,12.61,1.00,0.00,2678.00,359.00,635.00,239.00,0.00,1445.00
2024,12,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",205.00,60.00,11.34,0.89,14.75,0.00,33.02,2.00,0.00,3501.00,487.00,121.00,714.00,0.00,2179.00
2024,12,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",32.00,5.00,1.94,0.54,1.50,0.00,1.02,1.00,0.00,215.00,81.00,13.00,43.00,0.00,78.00
2024,12,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",270.00,56.00,13.42,0.17,19.61,0.00,22.80,1.00,1.00,3071.00,682.00,3.00,830.00,0.00,1556.00
2024,12,MQ,Envoy Air,DEN,"Denver, CO: Denver International",36.00,7.00,2.31,0.00,1.66,0.00,3.03,0.00,0.00,529.00,170.00,0.00,108.00,0.00,251.00
2024,12,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",5370.00,1102.00,244.35,133.43,332.56,4.24,387.42,79.00,32.00,96036.00,16444.00,20437.00,21914.00,159.00,37082.00
2024,12,MQ,Envoy Air,DRO,"Durango, CO: Durango La Plata County",27.00,3.00,0.27,0.00,0.73,0.00,2.00,0.00,0.00,74.00,4.00,0.00,11.00,0.00,59.00
2024,12,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",120.00,18.00,2.71,3.62,6.34,0.00,5.34,0.00,0.00,1212.00,216.00,541.00,216.00,0.00,239.00
2024,12,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",106.00,25.00,5.86,0.67,12.20,0.00,6.27,0.00,0.00,1180.00,297.00,57.00,368.00,0.00,458.00
2024,12,MQ,Envoy Air,ECP,"Panama City, FL: Northwest Florida Beaches International",46.00,9.00,1.94,0.89,3.35,0.00,2.82,1.00,0.00,729.00,35.00,148.00,230.00,0.00,316.00
2024,12,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",104.00,12.00,1.17,0.71,1.72,0.00,8.40,0.00,0.00,808.00,37.00,88.00,54.00,0.00,629.00
2024,12,MQ,Envoy Air,EUG,"Eugene, OR: Mahlon Sweet Field",26.00,6.00,1.18,0.00,1.88,0.00,2.95,0.00,0.00,273.00,30.00,0.00,58.00,0.00,185.00
2024,12,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",487.00,51.00,15.34,2.18,17.26,0.00,16.22,0.00,1.00,2452.00,840.00,241.00,565.00,0.00,806.00
2024,12,YX,Republic Airline,ELP,"El Paso, TX: El Paso International",31.00,3.00,2.00,0.00,0.00,0.00,1.00,2.00,0.00,297.00,250.00,0.00,0.00,0.00,47.00
2024,12,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",1783.00,415.00,60.28,7.69,270.54,0.00,76.50,30.00,5.00,23672.00,3666.00,823.00,13941.00,0.00,5242.00
2024,12,YX,Republic Airline,EYW,"Key West, FL: Key West International",121.00,28.00,2.93,1.53,19.12,0.00,4.42,0.00,6.00,1688.00,228.00,90.00,1087.00,0.00,283.00
2024,12,YX,Republic Airline,FSD,"Sioux Falls, SD: Joe Foss Field",26.00,3.00,0.00,1.00,2.00,0.00,0.00,0.00,1.00,788.00,0.00,716.00,72.00,0.00,0.00
2024,12,YX,Republic Airline,GRR,"Grand Rapids, MI: Gerald R. Ford International",217.00,37.00,9.23,2.36,14.52,0.00,10.89,0.00,0.00,2192.00,418.00,215.00,624.00,0.00,935.00
2024,12,YX,Republic Airline,GSO,"Greensboro/High Point, NC: Piedmont Triad International",130.00,26.00,4.45,0.97,8.73,0.00,11.85,0.00,0.00,1315.00,232.00,101.00,276.00,0.00,706.00
2024,12,YX,Republic Airline,GSP,"Greer, SC: Greenville-Spartanburg International",159.00,31.00,8.77,0.13,8.28,0.00,13.82,2.00,0.00,1718.00,392.00,7.00,320.00,0.00,999.00
2024,12,YX,Republic Airline,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,12,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",665.00,111.00,20.46,4.71,38.96,0.00,46.88,0.00,0.00,6090.00,1205.00,645.00,1496.00,0.00,2744.00
2024,12,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",15.00,6.00,0.51,1.16,2.00,0.00,2.33,0.00,1.00,279.00,14.00,92.00,126.00,0.00,47.00
2024,12,YX,Republic Airline,ILM,"Wilmington, NC: Wilmington International",143.00,29.00,8.76,0.00,6.89,0.00,13.35,4.00,0.00,1555.00,492.00,0.00,300.00,0.00,763.00
2024,12,YX,Republic Airline,IND,"Indianapolis, IN: Indianapolis International",1094.00,201.00,54.53,5.06,52.34,0.00,89.06,5.00,0.00,11586.00,3724.00,379.00,2005.00,0.00,5478.00
2024,12,YX,Republic Airline,JAX,"Jacksonville, FL: Jacksonville International",207.00,34.00,11.71,1.02,12.81,0.00,8.45,1.00,0.00,1730.00,519.00,91.00,553.00,0.00,567.00
2024,12,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1621.00,357.00,86.05,13.87,177.89,1.00,78.19,9.00,1.00,22733.00,5734.00,907.00,10517.00,19.00,5556.00
2024,12,YX,Republic Airline,LEX,"Lexington, KY: Blue Grass",45.00,7.00,4.35,0.00,0.47,0.00,2.18,1.00,0.00,370.00,283.00,0.00,20.00,0.00,67.00
2024,12,YX,Republic Airline,LGA,"New York, NY: LaGuardia",3585.00,740.00,158.20,18.57,364.17,1.00,198.06,13.00,2.00,44163.00,10850.00,1394.00,16114.00,24.00,15781.00
2024,12,YX,Republic Airline,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",31.00,8.00,0.29,0.00,2.17,0.00,5.54,0.00,0.00,401.00,11.00,0.00,71.00,0.00,319.00
2024,12,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",209.00,39.00,13.79,0.00,15.67,0.00,9.54,2.00,2.00,1792.00,826.00,0.00,447.00,0.00,519.00
2024,12,YX,Republic Airline,MEM,"Memphis, TN: Memphis International",241.00,43.00,13.09,0.18,12.17,0.00,17.57,4.00,0.00,2005.00,489.00,23.00,431.00,0.00,1062.00
2024,12,YX,Republic Airline,MHT,"Manchester, NH: Manchester Boston Regional",17.00,1.00,0.78,0.00,0.00,0.00,0.22,0.00,0.00,213.00,167.00,0.00,0.00,0.00,46.00
2024,12,YX,Republic Airline,MIA,"Miami, FL: Miami International",64.00,18.00,4.06,2.07,4.41,0.00,7.46,0.00,0.00,1244.00,337.00,182.00,195.00,0.00,530.00
2024,12,YX,Republic Airline,MKE,"Milwaukee, WI: General Mitchell International",144.00,13.00,2.80,0.00,5.78,0.00,4.42,1.00,1.00,595.00,136.00,0.00,276.00,0.00,183.00
2024,12,YX,Republic Airline,MSN,"Madison, WI: Dane County Regional-Truax Field",109.00,18.00,6.74,0.00,5.90,0.00,5.35,0.00,0.00,1312.00,566.00,0.00,215.00,0.00,531.00
2024,12,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",154.00,29.00,6.47,0.08,13.41,0.00,9.04,0.00,0.00,1239.00,451.00,2.00,413.00,0.00,373.00
2024,12,YX,Republic Airline,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",87.00,16.00,4.33,0.00,9.06,0.00,2.61,1.00,0.00,689.00,171.00,0.00,352.00,0.00,166.00
2024,12,YX,Republic Airline,MYR,"Myrtle Beach, SC: Myrtle Beach International",46.00,6.00,0.22,0.00,3.54,0.00,2.25,0.00,0.00,317.00,10.00,0.00,173.00,0.00,134.00
2024,12,YX,Republic Airline,OKC,"Oklahoma City, OK: Will Rogers World",134.00,33.00,6.48,2.47,12.20,0.00,11.85,0.00,0.00,2447.00,595.00,792.00,452.00,0.00,608.00
2024,12,YX,Republic Airline,OMA,"Omaha, NE: Eppley Airfield",87.00,13.00,2.43,0.32,2.98,0.00,7.27,0.00,2.00,680.00,145.00,6.00,115.00,0.00,414.00
2024,12,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",2515.00,385.00,84.97,7.15,179.45,0.00,113.43,10.00,3.00,20841.00,4809.00,1315.00,5804.00,0.00,8913.00
2024,12,YX,Republic Airline,ORF,"Norfolk, VA: Norfolk International",278.00,46.00,6.74,1.00,19.80,0.00,18.45,3.00,0.00,2762.00,389.00,47.00,739.00,0.00,1587.00
2024,12,YX,Republic Airline,ORH,"Worcester, MA: Worcester Regional",31.00,8.00,0.00,1.04,1.54,0.00,5.42,2.00,0.00,305.00,0.00,25.00,47.00,0.00,233.00
2024,12,YX,Republic Airline,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,12,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",542.00,121.00,21.39,6.50,50.03,0.00,43.08,3.00,3.00,6252.00,1221.00,480.00,1614.00,0.00,2937.00
2024,12,YX,Republic Airline,PIT,"Pittsburgh, PA: Pittsburgh International",877.00,164.00,52.16,1.42,35.67,0.00,74.75,7.00,1.00,10196.00,3352.00,163.00,1336.00,0.00,5345.00
2024,12,YX,Republic Airline,PVD,"Providence, RI: Rhode Island Tf Green International",153.00,22.00,2.77,0.88,10.57,0.00,7.78,0.00,0.00,902.00,100.00,15.00,459.00,0.00,328.00
2024,12,YX,Republic Airline,PWM,"Portland, ME: Portland International Jetport",270.00,59.00,18.85,1.00,11.94,0.00,27.21,0.00,1.00,2963.00,720.00,37.00,449.00,0.00,1757.00
2024,12,YX,Republic Airline,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",619.00,95.00,24.72,3.77,17.87,0.00,48.64,0.00,1.00,6388.00,1347.00,519.00,757.00,0.00,3765.00
2024,12,YX,Republic Airline,RIC,"Richmond, VA: Richmond International",220.00,37.00,9.47,1.00,10.95,0.00,15.58,1.00,0.00,1987.00,485.00,31.00,333.00,0.00,1138.00
2024,12,YX,Republic Airline,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",27.00,5.00,0.48,0.00,2.59,0.00,1.93,1.00,2.00,233.00,13.00,0.00,165.00,0.00,55.00
2024,12,YX,Republic Airline,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",78.00,12.00,3.98,0.00,5.27,1.00,1.76,0.00,0.00,586.00,141.00,0.00,241.00,93.00,111.00
2024,12,YX,Republic Airline,RST,"Rochester, MN: Rochester International",14.00,2.00,1.00,0.00,0.30,0.00,0.70,0.00,0.00,162.00,139.00,0.00,7.00,0.00,16.00
2024,12,YX,Republic Airline,RSW,"Fort Myers, FL: Southwest Florida International",43.00,9.00,0.00,1.72,6.30,0.00,0.98,0.00,0.00,481.00,0.00,144.00,239.00,0.00,98.00
2024,12,YX,Republic Airline,SAT,"San Antonio, TX: San Antonio International",11.00,1.00,0.27,0.00,0.00,0.00,0.73,0.00,0.00,88.00,24.00,0.00,0.00,0.00,64.00
2024,12,YX,Republic Airline,SAV,"Savannah, GA: Savannah/Hilton Head International",217.00,32.00,7.78,0.00,16.36,0.00,7.86,0.00,1.00,1520.00,462.00,0.00,621.00,0.00,437.00
2024,12,YX,Republic Airline,SBN,"South Bend, IN: South Bend International",29.00,4.00,2.89,0.00,0.55,0.00,0.56,0.00,0.00,159.00,136.00,0.00,14.00,0.00,9.00
2024,12,YX,Republic Airline,SCE,"State College, PA: University Park",4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,23.00,0.00,0.00,23.00,0.00,0.00
2024,12,YX,Republic Airline,SDF,"Louisville, KY: Louisville Muhammad Ali International",492.00,58.00,19.07,0.00,15.54,1.00,22.39,2.00,0.00,3658.00,1377.00,0.00,572.00,30.00,1679.00
2024,12,YX,Republic Airline,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",67.00,14.00,2.37,1.00,6.38,0.00,4.26,0.00,0.00,788.00,236.00,31.00,213.00,0.00,308.00
2024,12,YX,Republic Airline,STL,"St. Louis, MO: St Louis Lambert International",290.00,31.00,14.38,0.00,5.18,0.00,11.44,3.00,0.00,1803.00,909.00,0.00,198.00,0.00,696.00
2024,12,YX,Republic Airline,SYR,"Syracuse, NY: Syracuse Hancock International",157.00,26.00,10.48,0.00,3.45,0.00,12.06,3.00,0.00,1427.00,496.00,0.00,176.00,0.00,755.00
2024,12,YX,Republic Airline,TPA,"Tampa, FL: Tampa International",7.00,2.00,0.05,0.00,1.18,0.00,0.77,0.00,0.00,127.00,4.00,0.00,66.00,0.00,57.00
2024,12,YX,Republic Airline,TUL,"Tulsa, OK: Tulsa International",60.00,13.00,2.18,1.01,3.33,0.00,6.48,0.00,0.00,839.00,144.00,35.00,132.00,0.00,528.00
2024,12,YX,Republic Airline,TVC,"Traverse City, MI: Cherry Capital",68.00,15.00,3.35,0.00,5.26,0.00,6.39,0.00,0.00,884.00,186.00,0.00,296.00,0.00,402.00
2024,12,YX,Republic Airline,TYS,"Knoxville, TN: McGhee Tyson",105.00,29.00,4.85,0.00,10.45,0.00,13.70,1.00,0.00,1515.00,210.00,0.00,420.00,0.00,885.00
2024,12,YX,Republic Airline,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",17.00,3.00,0.02,0.90,0.10,0.00,1.98,0.00,0.00,183.00,2.00,26.00,3.00,0.00,152.00
2024,12,YX,Republic Airline,XNA,"Fayetteville, AR: Northwest Arkansas National",68.00,14.00,3.49,0.00,6.45,0.00,4.06,0.00,0.00,573.00,141.00,0.00,206.00,0.00,226.00
2024,12,ZW,Air Wisconsin Airlines Corp,ALO,"Waterloo, IA: Waterloo Regional",55.00,8.00,3.00,2.96,1.09,0.00,0.96,2.00,0.00,628.00,211.00,348.00,24.00,0.00,45.00
2024,12,ZW,Air Wisconsin Airlines Corp,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1.00,1.00,0.86,0.00,0.04,0.00,0.11,0.00,0.00,426.00,365.00,0.00,16.00,0.00,45.00
2024,12,ZW,Air Wisconsin Airlines Corp,ATW,"Appleton, WI: Appleton International",91.00,21.00,6.36,2.75,6.25,0.00,5.63,5.00,2.00,1739.00,298.00,854.00,179.00,0.00,408.00
2024,12,ZW,Air Wisconsin Airlines Corp,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",71.00,11.00,4.99,0.75,2.34,0.00,2.93,0.00,2.00,1427.00,218.00,67.00,124.00,0.00,1018.00
2024,12,ZW,Air Wisconsin Airlines Corp,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",26.00,5.00,2.30,0.00,1.70,0.00,1.00,0.00,0.00,169.00,107.00,0.00,41.00,0.00,21.00
2024,12,ZW,Air Wisconsin Airlines Corp,BNA,"Nashville, TN: Nashville International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,12,ZW,Air Wisconsin Airlines Corp,CAE,"Columbia, SC: Columbia Metropolitan",91.00,22.00,8.01,1.18,4.91,0.00,7.90,0.00,0.00,1874.00,542.00,330.00,249.00,0.00,753.00
2024,12,ZW,Air Wisconsin Airlines Corp,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",13.00,6.00,1.58,1.64,1.73,0.00,1.05,1.00,0.00,709.00,291.00,109.00,98.00,0.00,211.00
2024,12,ZW,Air Wisconsin Airlines Corp,CLE,"Cleveland, OH: Cleveland-Hopkins International",22.00,7.00,0.98,0.00,4.20,0.00,1.82,0.00,1.00,381.00,69.00,0.00,184.00,0.00,128.00
2024,12,ZW,Air Wisconsin Airlines Corp,CLT,"Charlotte, NC: Charlotte Douglas International",1.00,1.00,0.76,0.00,0.06,0.00,0.19,0.00,0.00,378.00,287.00,0.00,21.00,0.00,70.00
2024,12,ZW,Air Wisconsin Airlines Corp,CMH,"Columbus, OH: John Glenn Columbus International",33.00,9.00,3.64,0.65,3.24,0.00,1.48,0.00,0.00,517.00,279.00,11.00,82.00,0.00,145.00
2024,12,ZW,Air Wisconsin Airlines Corp,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",31.00,2.00,0.99,0.16,0.01,0.00,0.84,0.00,0.00,187.00,91.00,15.00,1.00,0.00,80.00
2024,12,ZW,Air Wisconsin Airlines Corp,COU,"Columbia, MO: Columbia Regional",14.00,1.00,0.02,0.00,0.01,0.00,0.97,0.00,0.00,324.00,6.00,0.00,3.00,0.00,315.00
2024,12,ZW,Air Wisconsin Airlines Corp,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",64.00,12.00,2.55,1.80,3.12,0.00,4.54,0.00,0.00,946.00,119.00,117.00,115.00,0.00,595.00
2024,12,ZW,Air Wisconsin Airlines Corp,CWA,"Mosinee, WI: Central Wisconsin",59.00,9.00,2.09,1.01,4.67,0.00,1.22,4.00,0.00,495.00,257.00,37.00,123.00,0.00,78.00
2024,12,ZW,Air Wisconsin Airlines Corp,DAY,"Dayton, OH: James M Cox/Dayton International",110.00,23.00,12.02,0.58,6.32,0.00,4.08,0.00,0.00,1838.00,1122.00,27.00,357.00,0.00,332.00
2024,12,ZW,Air Wisconsin Airlines Corp,DSM,"Des Moines, IA: Des Moines International",32.00,7.00,2.85,0.27,2.22,0.00,1.66,1.00,0.00,583.00,304.00,19.00,63.00,0.00,197.00
2024,12,ZW,Air Wisconsin Airlines Corp,DTW,"Detroit, MI: Detroit Metro Wayne County",10.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,130.00,0.00,130.00,0.00,0.00,0.00
2024,12,ZW,Air Wisconsin Airlines Corp,EVV,"Evansville, IN: Evansville Regional",60.00,11.00,4.97,1.01,3.42,0.00,1.60,0.00,0.00,616.00,209.00,106.00,99.00,0.00,202.00
2024,12,ZW,Air Wisconsin Airlines Corp,FAR,"Fargo, ND: Hector International",18.00,6.00,1.00,0.20,2.95,0.00,1.85,0.00,0.00,303.00,20.00,31.00,85.00,0.00,167.00
2024,12,ZW,Air Wisconsin Airlines Corp,FNT,"Flint, MI: Bishop International",70.00,12.00,2.17,1.78,6.05,0.00,1.99,0.00,0.00,861.00,80.00,441.00,212.00,0.00,128.00
2024,12,ZW,Air Wisconsin Airlines Corp,FSD,"Sioux Falls, SD: Joe Foss Field",18.00,7.00,2.09,0.04,4.07,0.00,0.80,0.00,0.00,1353.00,954.00,8.00,235.00,0.00,156.00
2024,12,ZW,Air Wisconsin Airlines Corp,FWA,"Fort Wayne, IN: Fort Wayne International",48.00,13.00,2.24,1.41,8.37,0.00,0.98,0.00,0.00,895.00,276.00,95.00,331.00,0.00,193.00
2024,12,ZW,Air Wisconsin Airlines Corp,GRB,"Green Bay, WI: Green Bay Austin Straubel International",83.00,17.00,3.37,0.68,6.15,0.00,6.80,2.00,0.00,1395.00,421.00,49.00,241.00,0.00,684.00
2024,12,ZW,Air Wisconsin Airlines Corp,GRR,"Grand Rapids, MI: Gerald R. Ford International",10.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,19.00,0.00,0.00
2024,12,ZW,Air Wisconsin Airlines Corp,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",4.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,28.00,0.00,0.00,0.00,0.00
2024,12,ZW,Air Wisconsin Airlines Corp,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",2.00,2.00,0.48,1.00,0.52,0.00,0.00,0.00,0.00,142.00,49.00,40.00,53.00,0.00,0.00
2024,12,ZW,Air Wisconsin Airlines Corp,ILM,"Wilmington, NC: Wilmington International",43.00,12.00,6.30,0.99,1.11,0.00,3.59,0.00,0.00,3293.00,1830.00,989.00,49.00,0.00,425.00
2024,12,ZW,Air Wisconsin Airlines Corp,LAN,"Lansing, MI: Capital Region International",80.00,13.00,2.74,0.44,3.10,0.00,6.72,0.00,0.00,1125.00,396.00,40.00,172.00,0.00,517.00
2024,12,ZW,Air Wisconsin Airlines Corp,LEX,"Lexington, KY: Blue Grass",62.00,13.00,3.51,0.07,5.38,0.00,4.05,0.00,1.00,814.00,417.00,1.00,147.00,0.00,249.00
2024,12,ZW,Air Wisconsin Airlines Corp,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",25.00,6.00,1.91,2.19,0.22,0.00,1.68,0.00,0.00,498.00,109.00,291.00,10.00,0.00,88.00
2024,12,ZW,Air Wisconsin Airlines Corp,LSE,"La Crosse, WI: La Crosse Regional",65.00,17.00,4.58,3.55,4.73,0.00,4.14,2.00,0.00,2158.00,167.00,496.00,217.00,0.00,1278.00
2024,12,ZW,Air Wisconsin Airlines Corp,MCI,"Kansas City, MO: Kansas City International",18.00,1.00,0.00,0.10,0.07,0.00,0.83,0.00,0.00,167.00,0.00,17.00,11.00,0.00,139.00
2024,12,ZW,Air Wisconsin Airlines Corp,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",50.00,10.00,0.94,1.94,5.06,0.00,2.07,2.00,1.00,1370.00,57.00,1003.00,170.00,0.00,140.00
